"ELECCIO";"ANY";"NIVELL";"AUTONOMIA";"CODI PROVÍNCIA";"PROVÍNCIA";"CODI COMARCA";"COMARCA";"CODI MUNICIPI";"MUNICIPI";"CODI DISTRICTE";"DISTRICTE";"CENS ELECTORAL";"VOTANTS";"% VOTANTS";"ABSTENCIÓ";"% ABSTENCIÓ";"VOTS NULS";"% VOTS NULS";"VOTS EN BLANC";"% VOTS EN BLANC";"VOTS A CANDIDATURES";"% VOTS A CANDIDATURES";"VOTS VÀLIDS";"% VOTS VÀLIDS"
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";24;"Bolvir                                  ";"";"";249;157;63,05;92;36,95;0;0,00;0;0,00;157;100,00;157;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";25;"Bordils                                 ";"";"";1.068;810;75,84;258;24,16;4;0,49;7;0,86;799;98,64;806;99,51
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";26;"Borrassà                                ";"";"";456;350;76,75;106;23,25;3;0,86;0;0,00;347;99,14;347;99,14
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";27;"Breda                                   ";"";"";2.816;2.007;71,27;809;28,73;11;0,55;19;0,95;1.977;98,51;1.996;99,45
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";28;"Brunyola                                ";"";"";304;210;69,08;94;30,92;0;0,00;0;0,00;210;100,00;210;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";29;"Boadella d'Empordà                      ";"";"";207;139;67,15;68;32,85;1;0,72;2;1,44;136;97,84;138;99,28
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";30;"Cabanes                                 ";"";"";651;457;70,20;194;29,80;4;0,88;2;0,44;451;98,69;453;99,12
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";31;"Cabanelles                              ";"";"";188;128;68,09;60;31,91;0;0,00;2;1,56;126;98,44;128;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";32;"Cadaqués                                ";"";"";1.566;1.018;65,01;548;34,99;3;0,29;6;0,59;1.009;99,12;1.015;99,71
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";33;"Caldes de Malavella                     ";"";"";3.843;2.331;60,66;1.512;39,34;12;0,51;22;0,94;2.297;98,54;2.319;99,49
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";34;"Calonge                                 ";"";"";5.735;3.396;59,22;2.339;40,78;13;0,38;27;0,80;3.356;98,82;3.383;99,62
"A";2003;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";35;"Camós                                   ";"";"";550;442;80,36;108;19,64;3;0,68;4;0,90;435;98,42;439;99,32
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";36;"Campdevànol                             ";"";"";2.880;2.122;73,68;758;26,32;6;0,28;26;1,23;2.090;98,49;2.116;99,72
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";37;"Campelles                               ";"";"";111;83;74,77;28;25,23;0;0,00;2;2,41;81;97,59;83;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";38;"Campllong                               ";"";"";267;210;78,65;57;21,35;2;0,95;1;0,48;207;98,57;208;99,05
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";39;"Camprodon                               ";"";"";2.030;1.552;76,45;478;23,55;8;0,52;13;0,84;1.531;98,65;1.544;99,48
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";40;"Canet d'Adri                            ";"";"";471;327;69,43;144;30,57;2;0,61;5;1,53;320;97,86;325;99,39
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";41;"Cantallops                              ";"";"";219;163;74,43;56;25,57;0;0,00;1;0,61;162;99,39;163;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";42;"Capmany                                 ";"";"";378;297;78,57;81;21,43;0;0,00;3;1,01;294;98,99;297;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";43;"Queralbs                                ";"";"";166;132;79,52;34;20,48;1;0,76;1;0,76;130;98,48;131;99,24
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";44;"Cassà de la Selva                       ";"";"";6.250;4.401;70,42;1.849;29,58;15;0,34;40;0,91;4.346;98,75;4.386;99,66
"A";2003;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";46;"Castellfollit de la Roca                ";"";"";785;599;76,31;186;23,69;2;0,33;6;1,00;591;98,66;597;99,67
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";47;"Castelló d'Empúries                     ";"";"";3.943;2.275;57,70;1.668;42,30;12;0,53;18;0,79;2.245;98,68;2.263;99,47
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";48;"Castell-Platja d'Aro                    ";"";"";5.552;3.258;58,68;2.294;41,32;17;0,52;25;0,77;3.216;98,71;3.241;99,48
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";49;"Celrà                                   ";"";"";2.275;1.568;68,92;707;31,08;6;0,38;6;0,38;1.556;99,23;1.562;99,62
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";50;"Cervià de Ter                           ";"";"";556;445;80,04;111;19,96;2;0,45;4;0,90;439;98,65;443;99,55
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";51;"Cistella                                ";"";"";204;147;72,06;57;27,94;1;0,68;0;0,00;146;99,32;146;99,32
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";52;"Siurana                                 ";"";"";138;95;68,84;43;31,16;1;1,05;0;0,00;94;98,95;94;98,95
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";54;"Colera                                  ";"";"";585;360;61,54;225;38,46;2;0,56;5;1,39;353;98,06;358;99,44
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";55;"Colomers                                ";"";"";179;150;83,80;29;16,20;1;0,67;0;0,00;149;99,33;149;99,33
"A";2003;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";56;"Cornellà del Terri                      ";"";"";1.634;1.198;73,32;436;26,68;6;0,50;4;0,33;1.188;99,17;1.192;99,50
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";57;"Corçà                                   ";"";"";991;706;71,24;285;28,76;4;0,57;4;0,57;698;98,87;702;99,43
"A";2003;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";58;"Crespià                                 ";"";"";192;116;60,42;76;39,58;0;0,00;0;0,00;116;100,00;116;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";60;"Darnius                                 ";"";"";405;324;80,00;81;20,00;0;0,00;1;0,31;323;99,69;324;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";61;"Das                                     ";"";"";134;106;79,10;28;20,90;1;0,94;0;0,00;105;99,06;105;99,06
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";62;"Escala, l'                              ";"";"";5.252;3.116;59,33;2.136;40,67;7;0,22;29;0,93;3.080;98,84;3.109;99,78
"A";2003;"MU";"Catalunya                ";17;"Girona";24;"Osona                         ";63;"Espinelves                              ";"";"";167;126;75,45;41;24,55;1;0,79;1;0,79;124;98,41;125;99,21
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";64;"Espolla                                 ";"";"";319;256;80,25;63;19,75;0;0,00;2;0,78;254;99,22;256;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";65;"Esponellà                               ";"";"";341;260;76,25;81;23,75;1;0,38;5;1,92;254;97,69;259;99,62
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";66;"Figueres                                ";"";"";26.651;15.711;58,95;10.940;41,05;71;0,45;134;0,85;15.506;98,70;15.640;99,55
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";67;"Flaçà                                   ";"";"";720;551;76,53;169;23,47;3;0,54;4;0,73;544;98,73;548;99,46
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";68;"Foixà                                   ";"";"";245;184;75,10;61;24,90;0;0,00;1;0,54;183;99,46;184;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";69;"Fontanals de Cerdanya                   ";"";"";361;263;72,85;98;27,15;4;1,52;3;1,14;256;97,34;259;98,48
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";70;"Fontanilles                             ";"";"";132;109;82,58;23;17,42;0;0,00;3;2,75;106;97,25;109;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";28;"Pla de l'Estany               ";71;"Fontcoberta                             ";"";"";931;677;72,72;254;27,28;4;0,59;9;1,33;664;98,08;673;99,41
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";73;"Fornells de la Selva                    ";"";"";1.323;1.032;78,00;291;22,00;2;0,19;14;1,36;1.016;98,45;1.030;99,81
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";74;"Fortià                                  ";"";"";445;311;69,89;134;30,11;1;0,32;8;2,57;302;97,11;310;99,68
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";75;"Garrigàs                                ";"";"";262;196;74,81;66;25,19;2;1,02;0;0,00;194;98,98;194;98,98
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";76;"Garrigoles                              ";"";"";122;105;86,07;17;13,93;1;0,95;3;2,86;101;96,19;104;99,05
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";77;"Garriguella                             ";"";"";545;345;63,30;200;36,70;0;0,00;0;0,00;345;100,00;345;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";78;"Ger                                     ";"";"";324;239;73,77;85;26,23;3;1,26;0;0,00;236;98,74;236;98,74
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";79;"Girona                                  ";"";"";61.054;41.144;67,39;19.910;32,61;116;0,28;342;0,83;40.686;98,89;41.028;99,72
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";80;"Gombrèn                                 ";"";"";207;174;84,06;33;15,94;0;0,00;1;0,57;173;99,43;174;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";81;"Gualta                                  ";"";"";236;182;77,12;54;22,88;0;0,00;2;1,10;180;98,90;182;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";82;"Guils de Cerdanya                       ";"";"";306;217;70,92;89;29,08;1;0,46;0;0,00;216;99,54;216;99,54
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";83;"Hostalric                               ";"";"";2.488;1.595;64,11;893;35,89;11;0,69;11;0,69;1.573;98,62;1.584;99,31
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";84;"Isòvol                                  ";"";"";187;136;72,73;51;27,27;1;0,74;2;1,47;133;97,79;135;99,26
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";85;"Jafre                                   ";"";"";291;231;79,38;60;20,62;1;0,43;2;0,87;228;98,70;230;99,57
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";86;"Jonquera, la                            ";"";"";1.902;1.189;62,51;713;37,49;3;0,25;11;0,93;1.175;98,82;1.186;99,75
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";87;"Juià                                    ";"";"";229;193;84,28;36;15,72;0;0,00;0;0,00;193;100,00;193;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";88;"Lladó                                   ";"";"";458;326;71,18;132;28,82;3;0,92;7;2,15;316;96,93;323;99,08
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";89;"Llagostera                              ";"";"";4.680;3.012;64,36;1.668;35,64;13;0,43;10;0,33;2.989;99,24;2.999;99,57
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";90;"Llambilles                              ";"";"";423;321;75,89;102;24,11;0;0,00;0;0,00;321;100,00;321;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";91;"Llanars                                 ";"";"";432;319;73,84;113;26,16;10;3,13;3;0,94;306;95,92;309;96,87
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";92;"Llançà                                  ";"";"";3.184;2.237;70,26;947;29,74;9;0,40;20;0,89;2.208;98,70;2.228;99,60
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";93;"Llers                                   ";"";"";870;579;66,55;291;33,45;5;0,86;3;0,52;571;98,62;574;99,14
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";94;"Llívia                                  ";"";"";899;610;67,85;289;32,15;5;0,82;5;0,82;600;98,36;605;99,18
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";95;"Lloret de Mar                           ";"";"";15.768;8.466;53,69;7.302;46,31;26;0,31;86;1,02;8.354;98,68;8.440;99,69
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";96;"Llosses, les                            ";"";"";219;141;64,38;78;35,62;2;1,42;1;0,71;138;97,87;139;98,58
"A";2003;"MU";"Catalunya                ";17;"Girona";20;"Gironès                       ";97;"Madremanya                              ";"";"";165;137;83,03;28;16,97;2;1,46;1;0,73;134;97,81;135;98,54
"A";2003;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";98;"Maià de Montcal                         ";"";"";291;230;79,04;61;20,96;0;0,00;2;0,87;228;99,13;230;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";15;"Cerdanya                      ";99;"Meranges                                ";"";"";79;58;73,42;21;26,58;0;0,00;0;0,00;58;100,00;58;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";100;"Masarac                                 ";"";"";206;160;77,67;46;22,33;1;0,63;3;1,88;156;97,50;159;99,38
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";101;"Massanes                                ";"";"";491;312;63,54;179;36,46;1;0,32;4;1,28;307;98,40;311;99,68
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";102;"Maçanet de Cabrenys                     ";"";"";589;438;74,36;151;25,64;2;0,46;11;2,51;425;97,03;436;99,54
"A";2003;"MU";"Catalunya                ";17;"Girona";34;"Selva                         ";103;"Maçanet de la Selva                     ";"";"";3.738;2.006;53,67;1.732;46,33;4;0,20;10;0,50;1.992;99,30;2.002;99,80
"A";2003;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";105;"Mieres                                  ";"";"";266;204;76,69;62;23,31;1;0,49;2;0,98;201;98,53;203;99,51
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";106;"Mollet de Peralada                      ";"";"";148;113;76,35;35;23,65;1;0,88;1;0,88;111;98,23;112;99,12
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";107;"Molló                                   ";"";"";307;234;76,22;73;23,78;2;0,85;1;0,43;231;98,72;232;99,15
"A";2003;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";109;"Montagut i Oix                          ";"";"";695;462;66,47;233;33,53;2;0,43;3;0,65;457;98,92;460;99,57
"A";2003;"MU";"Catalunya                ";17;"Girona";10;"Baix Empordà                  ";110;"Mont-ras                                ";"";"";1.318;882;66,92;436;33,08;0;0,00;2;0,23;880;99,77;882;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";2;"Alt Empordà                   ";111;"Navata                                  ";"";"";584;443;75,86;141;24,14;0;0,00;5;1,13;438;98,87;443;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";31;"Ripollès                      ";112;"Ogassa                                  ";"";"";222;164;73,87;58;26,13;0;0,00;0;0,00;164;100,00;164;100,00
"A";2003;"MU";"Catalunya                ";17;"Girona";19;"Garrotxa                      ";114;"Olot                                    ";"";"";22.929;15.974;69,67;6.955;30,33;38;0,24;134;0,84;15.802;98,92;15.936;99,76
