ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;CENS ELECTORAL;VOTANTS;% VOTANTS;ABSTENCIÓ;% ABSTENCIÓ;VOTS NULS;% VOTS NULS;VOTS EN BLANC;% VOTS EN BLANC;VOTS A CANDIDATURES;% VOTS A CANDIDATURES;VOTS VÀLIDS;% VOTS VÀLIDS
A;2010;MU;Catalunya;25;Lleida;33;Segrià;254;Vilanova de la Barca;;;784;545;69,52;239;30,48;4;0,73;12;2,20;529;97,06;541;99,27
A;2010;MU;Catalunya;25;Lleida;18;Garrigues;255;Vinaixa;;;487;322;66,12;165;33,88;7;2,17;3;0,93;312;96,89;315;97,83
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;901;Vall de Cardós;;;303;177;58,42;126;41,58;1;0,56;6;3,39;170;96,05;176;99,44
A;2010;MU;Catalunya;25;Lleida;38;Urgell;902;Sant Martí de Riucorb;;;578;407;70,42;171;29,58;9;2,21;10;2,46;388;95,33;398;97,79
A;2010;MU;Catalunya;25;Lleida;26;Pallars Sobirà;903;Guingueta d Àneu, la;;;262;168;64,12;94;35,88;0;0,00;3;1,79;165;98,21;168;100,00
A;2010;MU;Catalunya;25;Lleida;25;Pallars Jussà;904;Castell de Mur;;;145;109;75,17;36;24,83;1;0,92;2;1,83;106;97,25;108;99,08
A;2010;MU;Catalunya;25;Lleida;32;Segarra;905;Ribera d Ondara;;;390;275;70,51;115;29,49;2;0,73;12;4,36;261;94,91;273;99,27
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;906;Valls d Aguilar, les;;;236;158;66,95;78;33,05;1;0,63;2;1,27;155;98,10;157;99,37
A;2010;MU;Catalunya;25;Lleida;32;Segarra;907;Torrefeta i Florejacs;;;503;316;62,82;187;37,18;0;0,00;18;5,70;298;94,30;316;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;908;Fígols i Alinyà;;;250;174;69,60;76;30,40;2;1,15;3;1,72;169;97,13;172;98,85
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;909;Vansa i Fórnols, la;;;149;92;61,74;57;38,26;0;0,00;1;1,09;91;98,91;92;100,00
A;2010;MU;Catalunya;25;Lleida;4;Alt Urgell;910;Josa i Tuixén;;;119;84;70,59;35;29,41;0;0,00;2;2,38;82;97,62;84;100,00
A;2010;MU;Catalunya;25;Lleida;32;Segarra;911;Plans de Sió, els;;;468;328;70,09;140;29,91;9;2,74;13;3,96;306;93,29;319;97,26
A;2010;MU;Catalunya;25;Lleida;33;Segrià;912;Gimenells i el Pla de la Font;;;909;576;63,37;333;36,63;7;1,22;8;1,39;561;97,40;569;98,78
A;2010;MU;Catalunya;25;Lleida;15;Cerdanya;913;Riu de Cerdanya;;;95;76;80,00;19;20,00;0;0,00;1;1,32;75;98,68;76;100,00
A;2010;MU;Catalunya;25;Lleida;98;Residents Absents;998;Residents Absents                       ;;;11.415;1.097;9,61;10.318;90,39;4;0,36;6;0,55;1.087;99,09;1.093;99,64
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;1;Aiguamúrcia;;;715;437;61,12;278;38,88;3;0,69;21;4,81;413;94,51;434;99,31
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;2;Albinyana;;;1.751;1.091;62,31;660;37,69;10;0,92;29;2,66;1.052;96,43;1.081;99,08
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;3;Albiol, l;;;298;188;63,09;110;36,91;5;2,66;13;6,91;170;90,43;183;97,34
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;4;Alcanar;;;6.397;3.669;57,36;2.728;42,64;71;1,94;122;3,33;3.476;94,74;3.598;98,06
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;5;Alcover;;;3.531;1.916;54,26;1.615;45,74;18;0,94;52;2,71;1.846;96,35;1.898;99,06
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;6;Aldover;;;712;440;61,80;272;38,20;5;1,14;25;5,68;410;93,18;435;98,86
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;7;Aleixar, l;;;649;458;70,57;191;29,43;1;0,22;2;0,44;455;99,34;457;99,78
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;8;Alfara de Carles;;;326;222;68,10;104;31,90;3;1,35;13;5,86;206;92,79;219;98,65
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;9;Alforja;;;1.416;863;60,95;553;39,05;6;0,70;28;3,24;829;96,06;857;99,30
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;10;Alió;;;297;214;72,05;83;27,95;1;0,47;14;6,54;199;92,99;213;99,53
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;11;Almoster;;;997;733;73,52;264;26,48;5;0,68;16;2,18;712;97,14;728;99,32
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;12;Altafulla;;;3.354;2.146;63,98;1.208;36,02;14;0,65;69;3,22;2.063;96,13;2.132;99,35
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;13;Ametlla de Mar, l;;;4.366;2.684;61,48;1.682;38,52;23;0,86;34;1,27;2.627;97,88;2.661;99,14
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;14;Amposta;;;14.152;8.347;58,98;5.805;41,02;101;1,21;373;4,47;7.873;94,32;8.246;98,79
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;15;Arbolí;;;105;83;79,05;22;20,95;0;0,00;2;2,41;81;97,59;83;100,00
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;16;Arboç, l;;;3.467;1.982;57,17;1.485;42,83;20;1,01;53;2,67;1.909;96,32;1.962;98,99
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;17;Argentera, l;;;125;92;73,60;33;26,40;0;0,00;2;2,17;90;97,83;92;100,00
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;18;Arnes;;;438;365;83,33;73;16,67;8;2,19;12;3,29;345;94,52;357;97,81
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;19;Ascó;;;1.337;874;65,37;463;34,63;28;3,20;32;3,66;814;93,14;846;96,80
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;20;Banyeres del Penedès;;;2.113;1.252;59,25;861;40,75;10;0,80;31;2,48;1.211;96,73;1.242;99,20
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;21;Barberà de la Conca;;;387;218;56,33;169;43,67;0;0,00;14;6,42;204;93,58;218;100,00
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;22;Batea;;;1.559;1.153;73,96;406;26,04;13;1,13;25;2,17;1.115;96,70;1.140;98,87
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;23;Bellmunt del Priorat;;;247;165;66,80;82;33,20;2;1,21;7;4,24;156;94,55;163;98,79
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;24;Bellvei;;;1.431;869;60,73;562;39,27;5;0,58;38;4,37;826;95,05;864;99,42
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;25;Benifallet;;;667;473;70,91;194;29,09;15;3,17;16;3,38;442;93,45;458;96,83
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;26;Benissanet;;;804;524;65,17;280;34,83;9;1,72;11;2,10;504;96,18;515;98,28
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;27;Bisbal de Falset, la;;;182;121;66,48;61;33,52;1;0,83;4;3,31;116;95,87;120;99,17
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;28;Bisbal del Penedès, la;;;2.571;1.367;53,17;1.204;46,83;37;2,71;23;1,68;1.307;95,61;1.330;97,29
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;29;Blancafort;;;338;202;59,76;136;40,24;0;0,00;11;5,45;191;94,55;202;100,00
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;30;Bonastre;;;459;277;60,35;182;39,65;2;0,72;15;5,42;260;93,86;275;99,28
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;31;Borges del Camp, les;;;1.515;1.038;68,51;477;31,49;8;0,77;32;3,08;998;96,15;1.030;99,23
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;32;Bot;;;588;435;73,98;153;26,02;0;0,00;10;2,30;425;97,70;435;100,00
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;33;Botarell;;;748;481;64,30;267;35,70;0;0,00;16;3,33;465;96,67;481;100,00
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;34;Bràfim;;;496;340;68,55;156;31,45;5;1,47;14;4,12;321;94,41;335;98,53
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;35;Cabacés;;;279;193;69,18;86;30,82;2;1,04;6;3,11;185;95,85;191;98,96
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;36;Cabra del Camp;;;829;404;48,73;425;51,27;2;0,50;7;1,73;395;97,77;402;99,50
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;37;Calafell;;;16.558;8.337;50,35;8.221;49,65;78;0,94;207;2,48;8.052;96,58;8.259;99,06
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;38;Cambrils;;;20.279;10.865;53,58;9.414;46,42;66;0,61;265;2,44;10.534;96,95;10.799;99,39
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;39;Capafonts;;;120;80;66,67;40;33,33;1;1,25;3;3,75;76;95,00;79;98,75
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;40;Capçanes;;;352;260;73,86;92;26,14;5;1,92;9;3,46;246;94,62;255;98,08
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;41;Caseres;;;239;169;70,71;70;29,29;1;0,59;0;0,00;168;99,41;168;99,41
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;42;Castellvell del Camp;;;2.038;1.400;68,69;638;31,31;8;0,57;25;1,79;1.367;97,64;1.392;99,43
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;43;Catllar, el;;;3.053;1.691;55,39;1.362;44,61;3;0,18;39;2,31;1.649;97,52;1.688;99,82
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;44;Sénia, la;;;4.011;2.393;59,66;1.618;40,34;32;1,34;111;4,64;2.250;94,02;2.361;98,66
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;45;Colldejou;;;161;122;75,78;39;24,22;0;0,00;2;1,64;120;98,36;122;100,00
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;46;Conesa;;;102;50;49,02;52;50,98;0;0,00;8;16,00;42;84,00;50;100,00
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;47;Constantí;;;3.983;1.953;49,03;2.030;50,97;15;0,77;38;1,95;1.900;97,29;1.938;99,23
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;48;Corbera d Ebre;;;848;519;61,20;329;38,80;11;2,12;18;3,47;490;94,41;508;97,88
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;49;Cornudella de Montsant;;;810;546;67,41;264;32,59;3;0,55;17;3,11;526;96,34;543;99,45
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;50;Creixell;;;2.359;1.328;56,30;1.031;43,70;10;0,75;25;1,88;1.293;97,36;1.318;99,25
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;51;Cunit;;;8.641;4.627;53,55;4.014;46,45;72;1,56;86;1,86;4.469;96,59;4.555;98,44
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;52;Xerta;;;1.006;691;68,69;315;31,31;15;2,17;22;3,18;654;94,65;676;97,83
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;53;Duesaigües;;;198;147;74,24;51;25,76;1;0,68;1;0,68;145;98,64;146;99,32
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;54;Espluga de Francolí, l;;;2.868;1.643;57,29;1.225;42,71;22;1,34;40;2,43;1.581;96,23;1.621;98,66
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;55;Falset;;;2.001;1.399;69,92;602;30,08;24;1,72;58;4,15;1.317;94,14;1.375;98,28
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;56;Fatarella, la;;;941;535;56,85;406;43,15;17;3,18;15;2,80;503;94,02;518;96,82
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;57;Febró, la;;;46;32;69,57;14;30,43;0;0,00;4;12,50;28;87,50;32;100,00
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;58;Figuera, la;;;104;81;77,88;23;22,12;0;0,00;5;6,17;76;93,83;81;100,00
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;59;Figuerola del Camp;;;261;191;73,18;70;26,82;2;1,05;2;1,05;187;97,91;189;98,95
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;60;Flix;;;3.083;1.941;62,96;1.142;37,04;37;1,91;85;4,38;1.819;93,71;1.904;98,09
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;61;Forès;;;46;30;65,22;16;34,78;0;0,00;0;0,00;30;100,00;30;100,00
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;62;Freginals;;;285;222;77,89;63;22,11;3;1,35;7;3,15;212;95,50;219;98,65
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;63;Galera, la;;;584;337;57,71;247;42,29;2;0,59;15;4,45;320;94,96;335;99,41
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;64;Gandesa;;;2.077;1.410;67,89;667;32,11;12;0,85;40;2,84;1.358;96,31;1.398;99,15
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;65;Garcia;;;458;298;65,07;160;34,93;7;2,35;13;4,36;278;93,29;291;97,65
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;66;Garidells, els;;;165;98;59,39;67;40,61;2;2,04;2;2,04;94;95,92;96;97,96
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;67;Ginestar;;;634;426;67,19;208;32,81;7;1,64;23;5,40;396;92,96;419;98,36
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;68;Godall;;;573;393;68,59;180;31,41;6;1,53;17;4,33;370;94,15;387;98,47
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;69;Gratallops;;;199;151;75,88;48;24,12;1;0,66;8;5,30;142;94,04;150;99,34
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;70;Guiamets, els;;;265;204;76,98;61;23,02;1;0,49;12;5,88;191;93,63;203;99,51
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;71;Horta de Sant Joan;;;981;679;69,22;302;30,78;10;1,47;24;3,53;645;94,99;669;98,53
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;72;Lloar, el;;;99;72;72,73;27;27,27;0;0,00;0;0,00;72;100,00;72;100,00
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;73;Llorac;;;87;58;66,67;29;33,33;0;0,00;0;0,00;58;100,00;58;100,00
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;74;Llorenç del Penedès;;;1.675;1.059;63,22;616;36,78;15;1,42;43;4,06;1.001;94,52;1.044;98,58
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;75;Margalef;;;100;66;66,00;34;34,00;0;0,00;7;10,61;59;89,39;66;100,00
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;76;Marçà;;;480;312;65,00;168;35,00;6;1,92;11;3,53;295;94,55;306;98,08
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;77;Mas de Barberans;;;493;340;68,97;153;31,03;6;1,76;13;3,82;321;94,41;334;98,24
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;78;Masdenverge;;;848;556;65,57;292;34,43;11;1,98;23;4,14;522;93,88;545;98,02
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;79;Masllorenç;;;382;249;65,18;133;34,82;1;0,40;11;4,42;237;95,18;248;99,60
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;80;Masó, la;;;255;181;70,98;74;29,02;2;1,10;8;4,42;171;94,48;179;98,90
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;81;Maspujols;;;549;392;71,40;157;28,60;5;1,28;10;2,55;377;96,17;387;98,72
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;82;Masroig, el;;;387;281;72,61;106;27,39;12;4,27;5;1,78;264;93,95;269;95,73
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;83;Milà, el;;;149;95;63,76;54;36,24;0;0,00;2;2,11;93;97,89;95;100,00
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;84;Miravet;;;576;379;65,80;197;34,20;15;3,96;17;4,49;347;91,56;364;96,04
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;85;Molar, el;;;232;186;80,17;46;19,83;3;1,61;15;8,06;168;90,32;183;98,39
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;86;Montblanc;;;5.256;3.103;59,04;2.153;40,96;35;1,13;124;4,00;2.944;94,88;3.068;98,87
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;88;Montbrió del Camp;;;1.723;1.068;61,98;655;38,02;5;0,47;19;1,78;1.044;97,75;1.063;99,53
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;89;Montferri;;;273;126;46,15;147;53,85;4;3,17;6;4,76;116;92,06;122;96,83
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;90;Montmell, el;;;1.123;490;43,63;633;56,37;3;0,61;14;2,86;473;96,53;487;99,39
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;91;Mont-ral;;;149;95;63,76;54;36,24;0;0,00;0;0,00;95;100,00;95;100,00
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;92;Mont-roig del Camp;;;6.966;3.446;49,47;3.520;50,53;27;0,78;60;1,74;3.359;97,48;3.419;99,22
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;93;Móra d Ebre;;;3.904;2.397;61,40;1.507;38,60;27;1,13;80;3,34;2.290;95,54;2.370;98,87
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;94;Móra la Nova;;;2.210;1.505;68,10;705;31,90;32;2,13;25;1,66;1.448;96,21;1.473;97,87
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;95;Morell, el;;;2.382;1.425;59,82;957;40,18;11;0,77;32;2,25;1.382;96,98;1.414;99,23
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;96;Morera de Montsant, la;;;112;80;71,43;32;28,57;0;0,00;4;5,00;76;95,00;80;100,00
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;97;Nou de Gaià, la;;;373;277;74,26;96;25,74;2;0,72;3;1,08;272;98,19;275;99,28
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;98;Nulles;;;368;251;68,21;117;31,79;0;0,00;5;1,99;246;98,01;251;100,00
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;99;Palma d Ebre, la;;;344;250;72,67;94;27,33;2;0,80;5;2,00;243;97,20;248;99,20
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;100;Pallaresos, els;;;2.956;1.724;58,32;1.232;41,68;20;1,16;58;3,36;1.646;95,48;1.704;98,84
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;101;Passanant i Belltall;;;138;85;61,59;53;38,41;0;0,00;1;1,18;84;98,82;85;100,00
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;102;Paüls;;;504;391;77,58;113;22,42;10;2,56;2;0,51;379;96,93;381;97,44
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;103;Perafort;;;889;522;58,72;367;41,28;2;0,38;16;3,07;504;96,55;520;99,62
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;104;Perelló, el;;;1.801;1.197;66,46;604;33,54;18;1,50;34;2,84;1.145;95,66;1.179;98,50
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;105;Piles, les;;;179;115;64,25;64;35,75;5;4,35;8;6,96;102;88,70;110;95,65
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;106;Pinell de Brai, el;;;877;630;71,84;247;28,16;3;0,48;8;1,27;619;98,25;627;99,52
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;107;Pira;;;384;251;65,36;133;34,64;4;1,59;12;4,78;235;93,63;247;98,41
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;108;Pla de Santa Maria, el;;;1.809;1.055;58,32;754;41,68;9;0,85;14;1,33;1.032;97,82;1.046;99,15
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;109;Pobla de Mafumet, la;;;1.947;1.067;54,80;880;45,20;3;0,28;14;1,31;1.050;98,41;1.064;99,72
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;110;Pobla de Massaluca, la;;;322;218;67,70;104;32,30;1;0,46;3;1,38;214;98,17;217;99,54
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;111;Pobla de Montornès, la;;;2.080;1.085;52,16;995;47,84;15;1,38;20;1,84;1.050;96,77;1.070;98,62
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;112;Poboleda;;;295;203;68,81;92;31,19;4;1,97;3;1,48;196;96,55;199;98,03
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;113;Pont d Armentera, el;;;462;314;67,97;148;32,03;4;1,27;5;1,59;305;97,13;310;98,73
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;114;Porrera;;;387;241;62,27;146;37,73;10;4,15;10;4,15;221;91,70;231;95,85
A;2010;MU;Catalunya;43;Tarragona;29;Priorat;115;Pradell de la Teixeta;;;162;117;72,22;45;27,78;1;0,85;3;2,56;113;96,58;116;99,15
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;116;Prades;;;484;340;70,25;144;29,75;7;2,06;5;1,47;328;96,47;333;97,94
A;2010;MU;Catalunya;43;Tarragona;37;Terra Alta;117;Prat de Comte;;;153;121;79,08;32;20,92;3;2,48;1;0,83;117;96,69;118;97,52
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;118;Pratdip;;;439;305;69,48;134;30,52;1;0,33;0;0,00;304;99,67;304;99,67
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;119;Puigpelat;;;730;397;54,38;333;45,62;0;0,00;11;2,77;386;97,23;397;100,00
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;120;Querol;;;430;228;53,02;202;46,98;6;2,63;4;1,75;218;95,61;222;97,37
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;121;Rasquera;;;665;373;56,09;292;43,91;7;1,88;13;3,49;353;94,64;366;98,12
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;122;Renau;;;87;65;74,71;22;25,29;2;3,08;1;1,54;62;95,38;63;96,92
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;123;Reus;;;69.613;39.399;56,60;30.214;43,40;263;0,67;889;2,26;38.247;97,08;39.136;99,33
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;124;Riba, la;;;527;340;64,52;187;35,48;7;2,06;2;0,59;331;97,35;333;97,94
A;2010;MU;Catalunya;43;Tarragona;30;Ribera d'Ebre;125;Riba-roja d Ebre;;;1.000;645;64,50;355;35,50;10;1,55;7;1,09;628;97,36;635;98,45
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;126;Riera de Gaià, la;;;1.163;778;66,90;385;33,10;10;1,29;13;1,67;755;97,04;768;98,71
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;127;Riudecanyes;;;773;507;65,59;266;34,41;4;0,79;6;1,18;497;98,03;503;99,21
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;128;Riudecols;;;925;616;66,59;309;33,41;6;0,97;5;0,81;605;98,21;610;99,03
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;129;Riudoms;;;4.542;2.880;63,41;1.662;36,59;29;1,01;57;1,98;2.794;97,01;2.851;98,99
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;130;Rocafort de Queralt;;;200;128;64,00;72;36,00;0;0,00;0;0,00;128;100,00;128;100,00
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;131;Roda de Barà;;;4.403;2.387;54,21;2.016;45,79;7;0,29;57;2,39;2.323;97,32;2.380;99,71
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;132;Rodonyà;;;370;232;62,70;138;37,30;2;0,86;12;5,17;218;93,97;230;99,14
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;133;Roquetes;;;5.655;3.246;57,40;2.409;42,60;38;1,17;146;4,50;3.062;94,33;3.208;98,83
A;2010;MU;Catalunya;43;Tarragona;1;Alt Camp;134;Rourell, el;;;278;189;67,99;89;32,01;0;0,00;2;1,06;187;98,94;189;100,00
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;135;Salomó;;;328;243;74,09;85;25,91;0;0,00;6;2,47;237;97,53;243;100,00
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;136;Sant Carles de la Ràpita;;;10.205;5.545;54,34;4.660;45,66;66;1,19;207;3,73;5.272;95,08;5.479;98,81
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;137;Sant Jaume dels Domenys;;;1.870;1.142;61,07;728;38,93;17;1,49;34;2,98;1.091;95,53;1.125;98,51
A;2010;MU;Catalunya;43;Tarragona;22;Montsià;138;Santa Bàrbara;;;2.736;1.671;61,07;1.065;38,93;15;0,90;79;4,73;1.577;94,37;1.656;99,10
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;139;Santa Coloma de Queralt;;;2.182;1.321;60,54;861;39,46;18;1,36;32;2,42;1.271;96,21;1.303;98,64
A;2010;MU;Catalunya;43;Tarragona;12;Baix Penedès;140;Santa Oliva;;;2.327;1.387;59,60;940;40,40;11;0,79;29;2,09;1.347;97,12;1.376;99,21
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;141;Pontils;;;126;68;53,97;58;46,03;2;2,94;0;0,00;66;97,06;66;97,06
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;142;Sarral;;;1.154;712;61,70;442;38,30;6;0,84;19;2,67;687;96,49;706;99,16
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;143;Savallà del Comtat;;;62;52;83,87;10;16,13;1;1,92;3;5,77;48;92,31;51;98,08
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;144;Secuita, la;;;1.195;750;62,76;445;37,24;8;1,07;28;3,73;714;95,20;742;98,93
A;2010;MU;Catalunya;43;Tarragona;8;Baix Camp;145;Selva del Camp, la;;;3.926;2.580;65,72;1.346;34,28;22;0,85;64;2,48;2.494;96,67;2.558;99,15
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;146;Senan;;;45;35;77,78;10;22,22;4;11,43;2;5,71;29;82,86;31;88,57
A;2010;MU;Catalunya;43;Tarragona;16;Conca de Barberà;147;Solivella;;;531;366;68,93;165;31,07;6;1,64;6;1,64;354;96,72;360;98,36
A;2010;MU;Catalunya;43;Tarragona;36;Tarragonès;148;Tarragona;;;93.327;53.238;57,04;40.089;42,96;383;0,72;1.377;2,59;51.478;96,69;52.855;99,28
A;2010;MU;Catalunya;43;Tarragona;9;Baix Ebre;149;Tivenys;;;716;546;76,26;170;23,74;11;2,01;11;2,01;524;95,97;535;97,99
